Store_dma_id,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,Destination_Channel,subtotal_amount_USD,total_tax_USD,net_sales_USD,store_order_number,store_number,Tip_USD
541,4.65,35.333,14.533,Mobile Web,Delivery,Dispatch,56.85,2.67,44.55,88|20230312|0035,88,6.64
541,1.967,33.683,9.717,Mobile Web,Delivery,Dispatch,30.16,0.86,14.36,88|20230312|0052,88,3.66
541,5.267,45.683,24.517,Mobile Web,Delivery,Dispatch,34.06,1.75,29.16,88|20230312|0070,88,0.0
541,4.883,27.883,12.583,Mobile Web,Delivery,Dispatch,25.57,1.14,18.97,18|20230312|0011,18,3.8
541,21.55,37.55,30.25,Mobile Web,Delivery,Dispatch,45.26,2.32,38.66,18|20230312|0007,18,0.0
541,3.75,20.617,11.833,Mobile Web,Delivery,Dispatch,20.26,1.03,17.16,18|20230312|0135,18,0.0
541,12.55,28.033,22.117,Mobile Web,Delivery,Dispatch,63.69,2.99,49.76,5166|20230312|0022,5166,5.0
541,1.1,17.467,13.183,Mobile Web,Delivery,Dispatch,47.74,2.26,37.74,5166|20230312|0028,5166,6.01
541,1.483,24.617,9.883,Mobile Web,Delivery,Dispatch,34.71,1.9,31.61,88|20230312|0077,88,4.17
541,8.983,31.117,17.083,Mobile Web,Delivery,Dispatch,38.53,2.28,38.03,88|20230312|0021,88,10.0
541,1.333,25.85,9.067,Mobile Web,Delivery,Dispatch,23.47,1.41,23.47,88|20230312|0018,88,0.0
541,15.267,56.067,28.033,Mobile Web,Delivery,Dispatch,57.81,2.6,43.31,88|20230312|0067,88,0.0
541,7.733,27.0,16.183,Mobile Web,Delivery,Dispatch,30.07,1.62,26.97,88|20230312|0076,88,5.02
541,8.967,27.683,15.633,Mobile Web,Delivery,Dispatch,27.47,1.05,17.47,88|20230312|0047,88,6.0
541,10.05,37.267,17.933,Tablet Web,Delivery,Dispatch,41.05,2.16,36.05,88|20230312|0046,88,7.21
541,2.4,42.4,10.9,Desktop Web,Delivery,Dispatch,61.35,2.34,38.95,18|20230312|0001,18,9.75
541,1.817,25.65,10.883,Desktop Web,Delivery,Dispatch,40.26,1.99,33.21,88|20230312|0016,88,5.29
541,2.85,23.65,11.333,Desktop Web,Delivery,Dispatch,15.58,0.94,15.58,5166|20230312|0030,5166,5.0
541,1.133,17.917,12.617,Desktop Web,Delivery,Dispatch,47.16,1.53,25.46,88|20230312|0037,88,4.9
541,7.65,25.083,17.05,Desktop Web,Delivery,Dispatch,50.26,2.52,41.97,88|20230312|0030,88,6.51
541,4.55,26.783,12.45,Desktop Web,Delivery,Dispatch,34.45,1.59,26.55,18|20230312|0015,18,3.86
541,4.267,15.917,12.3,Desktop Web,Delivery,Dispatch,19.58,1.05,17.48,5166|20230312|0078,5166,5.0
541,2.95,22.85,14.233,Desktop Web,Delivery,Dispatch,39.85,2.02,33.65,5166|20230312|0031,5166,4.73
541,3.9,29.067,22.817,Desktop Web,Delivery,Dispatch,51.91,2.07,34.57,5166|20230312|0021,5166,5.0
541,0.583,11.317,8.383,Desktop Web,Delivery,Dispatch,18.36,0.8,13.36,5166|20230312|0041,5166,2.08
541,4.933,24.233,18.633,Desktop Web,Delivery,Dispatch,29.26,1.53,25.46,5166|20230312|0016,5166,3.72
541,13.45,29.517,20.75,Desktop Web,Delivery,Dispatch,22.77,1.18,19.67,88|20230312|0006,88,2.38
541,62.4,75.967,69.7,Traditional,Delivery,Dispatch,37.37,1.27,21.18,88|20230312|0003,88,0.0
541,3.65,21.833,11.233,Traditional,Delivery,Dispatch,26.67,1.35,22.57,88|20230312|0025,88,0.0
541,16.6,36.15,26.567,PapaCall - Transcom,Delivery,Dispatch,15.37,0.92,15.37,88|20230312|0032,88,0.0
541,2.7,20.333,9.617,iOS,Delivery,Dispatch,16.08,0.97,16.08,88|20230528|0001,88,3.0
541,2.3,23.0,10.717,iOS,Delivery,Dispatch,12.57,0.75,12.57,88|20230528|0009,88,1.9
541,3.083,31.3,12.417,iOS,Delivery,Dispatch,58.55,3.21,53.55,88|20230528|0061,88,6.0
541,3.9,18.183,12.233,iOS,Delivery,Dispatch,23.37,1.11,18.47,5166|20230528|0082,5166,4.32
541,12.483,31.333,19.65,iOS,Delivery,Dispatch,24.04,1.25,20.74,88|20230528|0047,88,0.0
541,1.6,38.75,13.017,iOS,Delivery,Dispatch,34.96,1.53,25.46,5166|20230528|0010,5166,5.45
541,15.9,36.55,23.967,iOS,Delivery,Dispatch,11.98,0.72,11.98,88|20230528|0107,88,0.0
541,26.083,42.483,34.233,iOS,Delivery,Dispatch,14.09,0.66,10.99,88|20230528|0094,88,1.83
541,4.233,17.833,11.717,iOS,Delivery,Dispatch,36.56,1.65,27.56,88|20230528|0048,88,5.67
541,0.75,24.767,10.15,iOS,Delivery,Dispatch,58.85,3.29,54.75,88|20230528|0026,88,10.77
541,11.183,45.433,21.233,iOS,Delivery,Dispatch,26.46,0.99,16.46,5166|20230528|0071,5166,0.0
541,4.933,29.633,13.1,iOS,Delivery,Dispatch,49.56,2.97,49.56,88|20230528|0046,88,0.0
541,1.283,17.483,10.517,iOS,Delivery,Dispatch,29.86,1.79,29.86,88|20230528|0006,88,3.73
541,0.667,26.617,13.883,iOS,Delivery,Dispatch,23.28,1.2,19.98,88|20230528|0092,88,3.66
541,5.85,19.933,14.917,iOS,Delivery,Dispatch,30.33,1.63,27.23,5166|20230528|0006,5166,3.59
541,1.067,27.867,21.667,iOS,Delivery,Dispatch,74.63,2.68,44.63,5166|20230528|0020,5166,10.52
541,26.967,43.783,35.067,iOS,Delivery,Dispatch,25.57,1.14,18.97,88|20230528|0034,88,0.0
754,0.15,43.7,14.783,iOS,Delivery,Dispatch,37.34,0.0,31.08,2792|20230528|0083,2792,4.39
754,0.75,36.483,20.567,iOS,Delivery,Dispatch,29.24,0.0,29.24,2792|20230528|0081,2792,4.65
541,15.1,30.05,22.6,Android,Delivery,Dispatch,22.08,1.08,17.98,88|20230528|0007,88,4.27
541,7.267,25.933,16.317,Android,Delivery,Dispatch,24.37,1.14,18.97,88|20230528|0073,88,2.67
541,0.0,22.583,8.15,Android,Delivery,Dispatch,26.47,1.56,25.97,88|20230528|0082,88,4.3
541,0.367,13.85,8.417,Android,Delivery,Dispatch,21.58,1.05,17.48,5166|20230528|0078,5166,4.27
541,1.0,16.833,11.5,Android,Delivery,Dispatch,29.67,1.41,23.37,5166|20230528|0072,5166,5.04
541,3.7,18.75,10.167,Android,Delivery,Dispatch,23.28,1.2,19.98,88|20230528|0023,88,2.74
541,7.467,22.717,16.833,Android,Delivery,Dispatch,36.43,1.99,33.13,5166|20230528|0018,5166,4.79
541,17.95,34.6,25.033,PapaCall,Delivery,Dispatch,27.84,1.67,27.84,5166|20230528|0009,5166,0.0
541,12.067,35.183,23.083,Mobile Web,Delivery,Dispatch,46.76,2.81,46.76,5166|20230528|0003,5166,6.34
541,0.467,16.583,10.5,Mobile Web,Delivery,Dispatch,24.47,1.23,20.47,5166|20230528|0080,5166,3.0
541,11.183,30.15,21.533,Mobile Web,Delivery,Dispatch,30.48,1.83,30.48,88|20230528|0016,88,3.82
541,11.933,29.367,19.817,Mobile Web,Delivery,Dispatch,31.06,1.44,23.96,88|20230528|0103,88,0.0
541,5.65,22.95,11.95,Mobile Web,Delivery,Dispatch,17.68,1.06,17.68,88|20230528|0081,88,1.9
541,4.883,27.35,12.333,Mobile Web,Delivery,Dispatch,28.47,1.71,28.47,88|20230528|0002,88,3.52
541,9.417,22.65,17.383,Mobile Web,Delivery,Dispatch,37.54,1.82,30.27,88|20230528|0068,88,0.0
541,0.0,26.533,11.633,Mobile Web,Delivery,Dispatch,43.79,1.69,28.17,88|20230528|0106,88,10.0
541,7.7,24.483,15.067,Mobile Web,Delivery,Dispatch,25.85,1.24,20.63,88|20230528|0020,88,5.21
541,3.267,24.517,13.05,Mobile Web,Delivery,Dispatch,70.54,3.25,54.15,88|20230528|0071,88,9.83
541,6.483,18.8,13.533,Mobile Web,Delivery,Dispatch,32.36,1.94,32.36,88|20230528|0041,88,6.84
541,6.1,24.417,14.517,Mobile Web,Delivery,Dispatch,53.51,2.06,34.31,88|20230528|0032,88,0.0
541,3.433,27.283,13.533,Mobile Web,Delivery,Dispatch,26.07,1.56,26.07,88|20230528|0017,88,3.16
541,6.233,38.05,16.5,Mobile Web,Delivery,Dispatch,64.04,3.08,51.32,88|20230528|0080,88,2.0
541,11.583,24.617,20.45,Mobile Web,Delivery,Dispatch,43.56,2.61,43.56,88|20230528|0057,88,5.79
541,10.717,38.517,20.683,Mobile Web,Delivery,Dispatch,19.08,0.96,15.98,88|20230528|0093,88,2.44
541,5.1,19.683,15.083,Mobile Web,Delivery,Dispatch,27.57,1.38,22.97,88|20230528|0010,88,3.39
541,6.467,30.317,13.133,Mobile Web,Delivery,Dispatch,22.88,1.37,22.88,88|20230528|0037,88,2.68
541,2.85,20.05,11.7,Mobile Web,Delivery,Dispatch,40.06,1.87,31.17,5166|20230528|0031,5166,5.34
541,9.033,28.667,16.583,Mobile Web,Delivery,Dispatch,35.55,2.13,35.55,88|20230528|0064,88,4.58
541,5.967,18.1,13.85,Mobile Web,Delivery,Dispatch,33.76,2.03,33.76,88|20230528|0028,88,5.75
541,7.383,26.95,15.25,Mobile Web,Delivery,Dispatch,35.58,1.59,26.53,88|20230528|0045,88,4.73
541,1.433,23.817,12.85,Mobile Web,Delivery,Dispatch,34.76,1.62,26.97,88|20230528|0008,88,5.0
541,26.95,48.617,37.35,Mobile Web,Delivery,Dispatch,29.23,1.75,29.23,5166|20230528|0083,5166,0.0
541,8.167,21.383,14.467,Mobile Web,Delivery,Dispatch,19.08,0.36,5.98,88|20230528|0024,88,1.83
541,5.3,23.883,13.5,Mobile Web,Delivery,Dispatch,18.58,1.12,18.58,5166|20230528|0005,5166,2.11
541,0.383,19.55,10.217,Mobile Web,Delivery,Dispatch,27.57,1.38,22.97,18|20230528|0011,18,3.39
541,15.1,27.617,21.567,Mobile Web,Delivery,Dispatch,20.48,0.99,16.48,5166|20230528|0021,5166,2.4
541,7.333,33.483,22.117,Mobile Web,Delivery,Dispatch,31.46,1.48,24.76,5166|20230528|0019,5166,10.0
541,24.85,43.75,38.433,Mobile Web,Delivery,Dispatch,22.57,1.11,18.47,5166|20230528|0012,5166,0.0
541,0.733,23.333,12.867,Mobile Web,Delivery,Dispatch,49.04,2.56,42.65,5166|20230528|0073,5166,6.4
541,1.367,31.433,12.367,Mobile Web,Delivery,Dispatch,23.65,1.16,19.36,5166|20230528|0001,5166,3.83
541,12.8,36.567,20.3,Mobile Web,Delivery,Dispatch,87.02,3.69,61.42,5166|20230528|0011,5166,10.0
541,13.783,36.383,23.733,Mobile Web,Delivery,Dispatch,37.59,2.3,38.39,88|20230528|0110,88,5.01
541,13.45,37.55,27.983,Mobile Web,Delivery,Dispatch,50.46,3.03,50.46,88|20230528|0090,88,9.09
754,0.3,26.95,11.25,Mobile Web,Delivery,Dispatch,33.44,0.0,27.18,2792|20230528|0010,2792,5.0
541,0.617,18.683,9.3,Desktop Web,Delivery,Dispatch,54.06,2.51,41.79,88|20230528|0062,88,7.36
541,0.85,16.883,9.433,Desktop Web,Delivery,Dispatch,22.86,1.1,18.39,88|20230528|0019,88,2.68
541,3.717,21.283,17.85,Desktop Web,Delivery,Dispatch,55.35,1.75,29.15,5166|20230528|0062,5166,8.0
541,1.167,14.95,10.333,Desktop Web,Delivery,Dispatch,47.17,2.83,47.17,88|20230528|0101,88,6.33
541,1.717,23.35,14.267,Desktop Web,Delivery,Dispatch,34.72,0.86,14.38,5166|20230528|0081,5166,4.68
541,1.25,25.417,14.2,Traditional,Delivery,Dispatch,21.48,0.0,0.0,88|20230528|0091,88,0.0
541,7.9,30.783,16.383,PapaCall - Transcom,Delivery,Dispatch,19.08,1.14,19.08,88|20230528|0059,88,0.0
541,7.767,28.433,16.133,PapaCall - Transcom,Delivery,Dispatch,30.86,1.36,22.66,88|20230528|0102,88,0.0
541,11.883,25.45,18.683,PapaCall - Transcom,Delivery,Dispatch,24.07,1.44,24.07,88|20230528|0063,88,0.0
541,19.1,31.4,26.567,iOS,Delivery,Dispatch,33.36,1.82,30.26,88|20230326|0015,88,6.62
541,3.3,28.433,12.1,iOS,Delivery,Dispatch,30.76,1.45,24.16,18|20230326|0082,18,3.63
541,6.117,28.25,15.083,iOS,Delivery,Dispatch,39.06,1.84,30.61,5166|20230326|0018,5166,0.0
541,7.783,24.65,19.5,iOS,Delivery,Dispatch,29.66,1.45,24.26,88|20230326|0032,88,2.5
541,5.583,19.017,15.35,iOS,Delivery,Dispatch,25.88,1.29,21.41,88|20230326|0064,88,4.18
541,8.067,23.583,17.717,iOS,Delivery,Dispatch,50.95,2.46,40.97,88|20230326|0063,88,6.92
541,4.25,35.833,15.0,iOS,Delivery,Dispatch,32.36,1.57,26.14,5166|20230326|0004,5166,4.18
541,5.9,27.683,21.35,iOS,Delivery,Dispatch,16.08,0.73,12.11,88|20230326|0091,88,0.0
541,24.433,37.183,30.833,iOS,Delivery,Dispatch,19.08,1.15,19.08,88|20230326|0042,88,0.0
541,12.1,29.317,21.817,iOS,Delivery,Dispatch,63.1,2.47,41.07,88|20230326|0058,88,8.72
541,25.65,54.233,34.983,iOS,Delivery,Dispatch,55.32,3.32,55.32,88|20230326|0053,88,0.0
541,9.017,46.217,18.25,iOS,Delivery,Dispatch,23.98,1.44,23.98,18|20230326|0029,18,0.0
541,5.633,17.533,13.633,iOS,Delivery,Dispatch,36.46,1.59,26.46,18|20230326|0173,18,0.0
541,12.167,26.583,20.55,iOS,Delivery,Dispatch,24.67,1.23,20.57,18|20230326|0116,18,3.2
541,9.617,26.767,19.0,iOS,Delivery,Dispatch,22.35,1.08,18.01,18|20230326|0067,18,0.0
541,12.233,31.483,20.333,iOS,Delivery,Dispatch,75.44,3.5,58.3,18|20230326|0008,18,0.0
541,2.383,16.783,11.217,iOS,Delivery,Dispatch,36.87,1.17,19.47,5166|20230326|0032,5166,6.1
541,0.933,16.7,10.267,iOS,Delivery,Dispatch,47.85,2.33,38.81,5166|20230326|0033,5166,4.0
541,2.567,20.133,10.217,iOS,Delivery,Dispatch,21.58,1.11,18.48,5166|20230326|0069,5166,0.0
541,2.333,16.6,12.233,iOS,Delivery,Dispatch,39.36,2.06,34.31,5166|20230326|0007,5166,5.23
541,6.817,29.517,16.167,iOS,Delivery,Dispatch,30.37,1.33,22.17,88|20230326|0007,88,5.0
541,6.6,31.15,17.267,iOS,Delivery,Dispatch,55.25,3.13,52.15,5166|20230326|0003,5166,0.0
541,10.467,27.267,16.867,iOS,Delivery,Dispatch,26.28,1.01,16.71,88|20230326|0066,88,4.26
541,7.75,26.35,16.033,iOS,Delivery,Dispatch,34.59,1.81,30.12,88|20230326|0019,88,4.44
541,10.233,29.75,18.767,iOS,Delivery,Dispatch,39.78,1.77,29.5,88|20230326|0062,88,6.0
754,6.833,33.25,18.033,iOS,Delivery,Dispatch,30.74,0.0,24.55,2792|20230326|0042,2792,3.71
754,5.367,32.7,19.017,iOS,Delivery,Dispatch,26.24,0.0,20.99,2792|20230326|0096,2792,0.0
541,4.567,23.633,12.1,Android,Delivery,Dispatch,19.67,0.97,16.15,18|20230326|0105,18,3.67
541,9.2,28.033,17.233,Android,Delivery,Dispatch,22.08,1.14,18.98,18|20230326|0083,18,0.0
541,26.933,50.683,40.083,Android,Delivery,Dispatch,42.22,2.23,37.22,5166|20230326|0076,5166,5.66
541,8.967,28.25,18.517,Android,Delivery,Dispatch,58.74,2.35,39.17,5166|20230326|0002,5166,5.0
541,8.967,26.233,15.95,Third Party Call Center - Transcom,Delivery,Dispatch,15.37,0.92,15.37,88|20230326|0050,88,0.0
541,28.133,49.167,36.15,Third Party Call Center - Transcom,Delivery,Dispatch,24.99,1.2,19.98,88|20230326|0074,88,0.0
541,5.633,23.25,17.25,Third Party Call Center - Transcom,Delivery,Dispatch,41.36,2.04,33.96,88|20230326|0084,88,0.0
541,0.517,13.533,9.4,PapaCall - Transcom,Delivery,Dispatch,34.67,1.68,27.97,88|20230326|0011,88,0.0
541,31.0,42.3,38.117,Third Party Call Center - Transcom,Delivery,Dispatch,25.88,1.29,21.41,88|20230326|0018,88,0.0
541,17.567,38.667,25.4,PapaCall - Transcom,Delivery,Dispatch,26.68,1.2,19.98,88|20230326|0089,88,0.0
541,13.383,42.25,20.4,PapaCall,Delivery,Dispatch,19.27,1.15,19.28,5166|20230326|0077,5166,3.0
541,22.15,34.233,29.667,PapaCall,Delivery,Dispatch,31.35,1.69,28.25,88|20230326|0101,88,0.0
541,6.633,33.633,20.217,PapaCall,Delivery,Dispatch,72.85,3.63,60.45,5166|20230326|0009,5166,5.0
541,12.117,27.883,20.217,PapaCall,Delivery,Dispatch,40.95,2.46,40.95,88|20230326|0036,88,0.0
541,10.067,24.883,20.783,PapaCall,Delivery,Dispatch,34.75,2.09,34.75,5166|20230326|0016,5166,5.0
541,5.0,19.4,11.667,PapaCall,Delivery,Dispatch,19.08,1.15,19.08,88|20230326|0009,88,7.0
541,6.2,35.117,18.7,PapaCall,Delivery,Dispatch,45.44,2.35,39.24,18|20230326|0171,18,0.0
541,0.0,20.683,11.4,PapaCall,Delivery,Dispatch,34.46,1.4,23.37,5166|20230326|0019,5166,0.0
541,16.183,29.1,25.25,PapaCall,Delivery,Dispatch,30.84,1.85,30.84,5166|20230326|0081,5166,0.0
541,5.333,36.0,13.767,Mobile Web,Delivery,Dispatch,23.07,1.14,18.97,88|20230326|0008,88,3.3
541,11.783,37.067,20.417,Mobile Web,Delivery,Dispatch,33.22,2.05,34.17,18|20230326|0064,18,5.0
541,0.017,15.683,8.4,Mobile Web,Delivery,Dispatch,24.99,1.64,27.38,18|20230326|0023,18,3.54
541,14.65,30.983,24.617,Mobile Web,Delivery,Dispatch,22.66,1.36,22.66,18|20230326|0128,18,0.0
541,6.183,52.85,22.933,Mobile Web,Delivery,Dispatch,46.64,2.8,46.64,88|20230326|0090,88,6.25
541,15.767,33.967,23.433,Mobile Web,Delivery,Dispatch,33.69,1.91,31.74,88|20230326|0082,88,5.55
541,14.117,36.35,22.717,Mobile Web,Delivery,Dispatch,35.67,2.21,36.77,88|20230326|0017,88,6.36
541,7.583,23.65,17.15,Mobile Web,Delivery,Dispatch,47.23,2.24,37.23,88|20230326|0077,88,5.0
541,9.867,26.667,19.067,Mobile Web,Delivery,Dispatch,58.99,3.23,53.74,88|20230326|0027,88,7.96
541,2.1,17.0,13.233,Mobile Web,Delivery,Dispatch,45.36,2.08,34.59,5166|20230326|0062,5166,5.89
541,14.683,26.683,21.683,Mobile Web,Delivery,Dispatch,33.17,1.57,26.13,88|20230326|0002,88,2.0
541,11.117,24.783,19.567,Mobile Web,Delivery,Dispatch,19.08,1.15,19.08,88|20230326|0073,88,2.11
541,1.05,15.117,9.617,Mobile Web,Delivery,Dispatch,35.12,1.98,33.02,5166|20230326|0017,5166,4.0
541,11.767,25.733,19.2,Mobile Web,Delivery,Dispatch,26.87,1.43,23.77,5166|20230326|0082,5166,4.1
541,19.933,36.133,27.833,Mobile Web,Delivery,Dispatch,41.06,1.48,24.67,88|20230326|0088,88,5.13
541,6.0,25.25,14.267,Mobile Web,Delivery,Dispatch,30.84,1.53,25.44,18|20230326|0080,18,0.0
541,4.95,18.75,12.067,Mobile Web,Delivery,Dispatch,23.26,1.21,20.16,18|20230326|0141,18,4.57
541,18.717,44.85,26.867,Mobile Web,Delivery,Dispatch,25.97,1.23,20.57,18|20230326|0054,18,2.91
541,10.4,60.75,20.017,Mobile Web,Delivery,Dispatch,34.86,1.74,28.96,18|20230326|0134,18,0.0
541,6.233,28.717,19.133,Mobile Web,Delivery,Dispatch,39.15,1.78,29.65,18|20230326|0169,18,0.0
541,9.017,37.017,18.35,Mobile Web,Delivery,Dispatch,20.56,1.2,20.06,18|20230326|0009,18,2.34
541,9.35,24.767,16.25,Mobile Web,Delivery,Dispatch,20.86,1.25,20.86,5166|20230326|0074,5166,0.0
541,6.283,22.75,17.783,Mobile Web,Delivery,Dispatch,21.58,1.11,18.48,5166|20230326|0010,5166,3.42
541,4.0,16.467,11.633,Mobile Web,Delivery,Dispatch,40.66,1.77,29.57,5166|20230326|0068,5166,7.0
541,5.567,24.683,12.133,Mobile Web,Delivery,Dispatch,37.75,1.84,30.73,88|20230326|0025,88,4.91
541,7.183,42.883,14.95,Mobile Web,Delivery,Dispatch,25.75,1.31,21.75,88|20230326|0097,88,3.11
754,2.467,33.4,19.067,Mobile Web,Delivery,Dispatch,46.34,0.0,40.99,2792|20230326|0038,2792,5.25
754,0.767,26.783,14.233,Mobile Web,Delivery,Dispatch,38.04,0.0,28.76,2792|20230326|0027,2792,6.05
754,1.533,33.95,11.783,Mobile Web,Delivery,Dispatch,30.24,0.0,25.98,2792|20230326|0030,2792,0.0
754,3.9,38.25,18.783,Mobile Web,Delivery,Dispatch,31.29,0.0,31.29,2792|20230326|0057,2792,3.79
754,3.683,62.117,21.05,Mobile Web,Delivery,Dispatch,20.24,0.0,20.24,2792|20230326|0095,2792,2.14
754,0.933,21.6,10.95,Mobile Web,Delivery,Dispatch,38.54,0.0,36.49,2792|20230326|0066,2792,4.58
541,20.55,40.383,28.0,Desktop Web,Delivery,Dispatch,27.37,1.35,22.42,88|20230326|0068,88,3.07
541,7.267,21.117,14.267,Desktop Web,Delivery,Dispatch,124.62,5.6,93.3,88|20230326|0001,88,5.0
541,4.367,24.083,13.167,Desktop Web,Delivery,Dispatch,40.56,1.56,26.04,88|20230326|0028,88,5.34
541,15.25,36.133,24.833,Desktop Web,Delivery,Dispatch,27.5,1.38,23.03,18|20230326|0145,18,3.52
541,3.167,18.817,13.267,Desktop Web,Delivery,Dispatch,46.64,2.8,46.64,5166|20230326|0012,5166,6.32
541,12.333,31.267,20.15,Desktop Web,Delivery,Dispatch,35.03,1.64,27.39,5166|20230326|0072,5166,4.58
541,10.067,25.1,18.95,Desktop Web,Delivery,Dispatch,19.98,1.2,19.98,5166|20230326|0079,5166,0.0
541,4.6,24.133,13.45,Desktop Web,Delivery,Dispatch,30.77,1.85,30.77,5166|20230326|0078,5166,5.26
754,4.067,64.667,15.15,Desktop Web,Delivery,Dispatch,32.89,0.0,28.63,2792|20230326|0076,2792,5.0
754,2.5,50.167,23.45,Desktop Web,Delivery,Dispatch,25.29,0.0,11.03,2792|20230326|0011,2792,2.59
541,9.217,27.55,16.0,Traditional,Delivery,Dispatch,36.07,0.0,0.0,88|20230326|0096,88,0.0
541,4.117,28.85,12.7,Traditional,Delivery,Dispatch,24.97,1.5,24.97,18|20230326|0140,18,0.0
541,35.3,72.717,42.233,Traditional,Delivery,Dispatch,20.08,1.08,17.98,18|20230326|0126,18,0.0
754,5.517,88.283,28.217,Third Party Call Center - Tsourcing Non-Integrated,Delivery,Dispatch,34.24,0.0,30.99,2792|20230326|0070,2792,0.0
541,8.217,25.033,15.067,iOS,Delivery,Dispatch,18.57,1.12,18.57,5166|20230529|0060,5166,2.11
541,2.633,23.617,10.567,iOS,Delivery,Dispatch,30.08,0.96,15.99,88|20230529|0051,88,4.23
541,7.517,21.517,14.067,iOS,Delivery,Dispatch,37.37,1.86,30.98,88|20230529|0020,88,4.57
541,4.183,38.717,16.0,iOS,Delivery,Dispatch,39.91,2.45,40.86,18|20230529|0078,18,0.0
541,13.367,33.367,21.767,iOS,Delivery,Dispatch,38.6,1.5,25.0,88|20230529|0066,88,4.76
541,11.783,29.783,18.85,iOS,Delivery,Dispatch,22.08,1.33,22.08,88|20230529|0008,88,2.56
541,3.15,20.633,11.3,iOS,Delivery,Dispatch,26.46,1.27,21.09,88|20230529|0060,88,3.22
541,3.35,17.383,12.183,iOS,Delivery,Dispatch,34.62,2.02,33.67,88|20230529|0047,88,7.0
541,26.117,43.75,36.35,iOS,Delivery,Dispatch,52.14,2.63,43.85,5166|20230529|0027,5166,0.0
541,4.733,27.55,12.883,iOS,Delivery,Dispatch,19.08,0.96,15.98,18|20230529|0102,18,1.83
541,2.017,32.783,15.917,iOS,Delivery,Dispatch,28.34,1.35,22.5,18|20230529|0037,18,3.5
541,8.167,22.183,16.483,iOS,Delivery,Dispatch,34.93,1.62,26.97,18|20230529|0075,18,0.0
541,1.517,30.867,13.617,iOS,Delivery,Dispatch,27.17,1.14,18.97,18|20230529|0106,18,0.0
541,8.933,33.4,17.017,iOS,Delivery,Dispatch,38.06,1.8,29.96,18|20230529|0094,18,0.0
541,1.15,21.467,13.983,iOS,Delivery,Dispatch,22.08,1.14,18.98,18|20230529|0053,18,2.28
541,2.967,45.167,10.333,iOS,Delivery,Dispatch,15.37,0.92,15.37,18|20230529|0093,18,0.0
541,0.683,20.45,9.717,iOS,Delivery,Dispatch,23.78,1.18,19.68,5166|20230529|0012,5166,2.89
541,14.583,29.2,24.017,iOS,Delivery,Dispatch,31.06,1.86,31.06,5166|20230529|0011,5166,2.5
541,4.483,28.317,19.35,iOS,Delivery,Dispatch,42.24,1.72,28.64,5166|20230529|0021,5166,7.17
541,0.567,11.95,8.683,iOS,Delivery,Dispatch,18.58,1.12,18.58,5166|20230529|0014,5166,0.0
541,1.917,25.5,14.733,iOS,Delivery,Dispatch,28.63,1.46,24.34,5166|20230529|0037,5166,3.0
541,15.083,37.933,22.383,iOS,Delivery,Dispatch,33.57,2.01,33.57,88|20230529|0019,88,0.0
754,2.35,56.85,23.167,iOS,Delivery,Dispatch,22.24,0.0,22.24,2792|20230529|0067,2792,2.44
754,3.55,45.1,20.933,iOS,Delivery,Dispatch,35.29,0.0,35.29,2792|20230529|0087,2792,0.0
754,0.833,31.467,17.5,iOS,Delivery,Dispatch,41.24,0.0,34.98,2792|20230529|0005,2792,7.05
754,2.733,32.85,17.833,iOS,Delivery,Dispatch,40.29,0.0,33.79,2792|20230529|0049,2792,3.2
754,6.183,50.85,37.95,iOS,Delivery,Dispatch,38.83,0.0,20.02,2792|20230529|0071,2792,0.0
541,0.25,21.617,9.767,Android,Delivery,Dispatch,18.97,0.3,4.99,88|20230529|0090,88,2.1
541,0.35,15.867,9.617,Android,Delivery,Dispatch,29.97,1.8,29.97,5166|20230529|0009,5166,0.0
541,4.367,22.717,16.683,Android,Delivery,Dispatch,48.15,2.31,38.45,5166|20230529|0005,5166,6.83
541,1.65,24.25,15.783,Android,Delivery,Dispatch,50.97,2.24,37.21,88|20230529|0022,88,8.0
541,5.233,23.817,15.9,Android,Delivery,Dispatch,20.27,0.84,13.97,88|20230529|0016,88,3.06
541,5.183,29.733,15.833,Android,Delivery,Dispatch,40.45,1.87,31.2,5166|20230529|0023,5166,5.39
754,1.267,66.367,37.967,Android,Delivery,Dispatch,36.74,0.0,31.49,2792|20230529|0070,2792,6.15
754,1.983,38.883,29.25,Android,Delivery,Dispatch,49.24,0.0,33.99,2792|20230529|0082,2792,6.49
541,1.183,22.9,10.483,Third Party Call Center - Transcom,Delivery,Dispatch,30.56,1.45,24.17,88|20230529|0015,88,5.0
541,6.233,28.5,18.9,PapaCall,Delivery,Dispatch,15.37,0.92,15.37,18|20230529|0043,18,5.0
541,14.35,39.867,23.5,PapaCall,Delivery,Dispatch,20.98,1.26,20.98,18|20230529|0051,18,0.0
541,9.333,31.4,15.983,PapaCall,Delivery,Dispatch,23.25,1.4,23.25,18|20230529|0083,18,0.0
541,13.783,29.417,22.45,PapaCall,Delivery,Dispatch,19.87,1.24,20.67,18|20230529|0104,18,0.0
541,7.433,21.283,15.75,PapaCall,Delivery,Dispatch,23.28,1.2,19.98,18|20230529|0039,18,0.0
541,26.0,41.883,33.883,PapaCall,Delivery,Dispatch,17.68,1.06,17.68,18|20230529|0091,18,0.0
541,2.4,20.8,10.133,PapaCall,Delivery,Dispatch,20.48,1.23,20.48,18|20230529|0040,18,0.0
